Start date;End date;Total [MWh] Original resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Original resolutions
Nov 15, 2015 5:00 PM;Nov 15, 2015 6:00 PM;70,401.00;23,513.25;732.75;22,780.50;0.00;46,887.75
Nov 15, 2015 6:00 PM;Nov 15, 2015 7:00 PM;70,981.00;21,978.00;740.25;21,237.75;0.00;49,003.00
Nov 15, 2015 7:00 PM;Nov 15, 2015 8:00 PM;69,443.00;20,526.75;813.50;19,713.25;0.00;48,916.25
Nov 15, 2015 8:00 PM;Nov 15, 2015 9:00 PM;67,989.00;19,583.00;957.25;18,625.75;0.00;48,406.00
Nov 15, 2015 9:00 PM;Nov 15, 2015 10:00 PM;66,729.00;19,187.75;1,103.00;18,084.75;0.00;47,541.25
Nov 15, 2015 10:00 PM;Nov 15, 2015 11:00 PM;64,902.00;19,093.25;1,226.75;17,866.50;0.00;45,808.75
Nov 15, 2015 11:00 PM;Nov 16, 2015 12:00 AM;64,043.00;19,547.25;1,657.50;17,889.75;0.00;44,495.75
Nov 16, 2015 12:00 AM;Nov 16, 2015 1:00 AM;60,352.00;19,885.25;2,014.75;17,870.50;0.00;40,466.75
Nov 16, 2015 1:00 AM;Nov 16, 2015 2:00 AM;60,273.00;19,361.25;2,265.75;17,095.50;0.00;40,911.75
Nov 16, 2015 2:00 AM;Nov 16, 2015 3:00 AM;59,853.00;19,839.50;2,429.50;17,410.00;0.00;40,013.50
Nov 16, 2015 3:00 AM;Nov 16, 2015 4:00 AM;59,901.00;20,323.25;2,572.00;17,751.25;0.00;39,577.75
Nov 16, 2015 4:00 AM;Nov 16, 2015 5:00 AM;60,687.00;20,665.00;2,650.25;18,014.75;0.00;40,022.00
Nov 16, 2015 5:00 AM;Nov 16, 2015 6:00 AM;65,078.00;20,835.00;2,702.25;18,132.75;0.00;44,243.00
Nov 16, 2015 6:00 AM;Nov 16, 2015 7:00 AM;72,324.00;21,061.25;2,748.00;18,313.00;0.25;51,262.75
Nov 16, 2015 7:00 AM;Nov 16, 2015 8:00 AM;76,913.00;21,411.50;2,796.50;18,466.50;148.50;55,501.50
Nov 16, 2015 8:00 AM;Nov 16, 2015 9:00 AM;81,004.00;23,679.25;2,832.00;18,829.75;2,017.50;57,324.75
Nov 16, 2015 9:00 AM;Nov 16, 2015 10:00 AM;85,164.00;27,538.75;2,851.50;19,438.00;5,249.25;57,625.25
Nov 16, 2015 10:00 AM;Nov 16, 2015 11:00 AM;87,251.00;30,738.50;2,874.75;19,970.50;7,893.25;56,512.50
Nov 16, 2015 11:00 AM;Nov 16, 2015 12:00 PM;88,855.00;32,371.75;2,882.00;20,447.75;9,042.00;56,483.25
Nov 16, 2015 12:00 PM;Nov 16, 2015 1:00 PM;88,494.00;32,213.00;2,775.00;20,672.00;8,766.00;56,281.00
Nov 16, 2015 1:00 PM;Nov 16, 2015 2:00 PM;87,105.00;30,541.75;2,778.50;20,570.75;7,192.50;56,563.25
Nov 16, 2015 2:00 PM;Nov 16, 2015 3:00 PM;84,123.00;27,739.50;2,771.00;20,251.75;4,716.75;56,383.50
Nov 16, 2015 3:00 PM;Nov 16, 2015 4:00 PM;81,150.00;24,701.00;2,744.25;19,978.25;1,978.50;56,449.00
Nov 16, 2015 4:00 PM;Nov 16, 2015 5:00 PM;80,348.00;22,641.25;2,701.25;19,681.50;258.50;57,706.75
Nov 16, 2015 5:00 PM;Nov 16, 2015 6:00 PM;82,314.00;22,167.50;2,732.50;19,435.00;0.00;60,146.50
Nov 16, 2015 6:00 PM;Nov 16, 2015 7:00 PM;81,699.00;21,997.25;2,756.75;19,240.50;0.00;59,701.75
Nov 16, 2015 7:00 PM;Nov 16, 2015 8:00 PM;80,242.00;21,552.50;2,743.25;18,809.25;0.00;58,689.50
Nov 16, 2015 8:00 PM;Nov 16, 2015 9:00 PM;77,710.00;21,005.75;2,682.25;18,323.50;0.00;56,704.25
Nov 16, 2015 9:00 PM;Nov 16, 2015 10:00 PM;74,249.00;20,370.75;2,597.25;17,773.50;0.00;53,878.25
Nov 16, 2015 10:00 PM;Nov 16, 2015 11:00 PM;71,410.00;19,765.00;2,541.00;17,224.00;0.00;51,645.00
Nov 16, 2015 11:00 PM;Nov 17, 2015 12:00 AM;68,822.00;19,077.25;2,365.50;16,711.75;0.00;49,744.75
Nov 17, 2015 12:00 AM;Nov 17, 2015 1:00 AM;64,230.00;18,105.00;2,401.25;15,703.75;0.00;46,125.00
Nov 17, 2015 1:00 AM;Nov 17, 2015 2:00 AM;61,950.00;15,837.25;2,482.00;13,355.25;0.00;46,112.75
Nov 17, 2015 2:00 AM;Nov 17, 2015 3:00 AM;61,001.00;15,558.25;2,563.50;12,994.75;0.00;45,442.75
Nov 17, 2015 3:00 AM;Nov 17, 2015 4:00 AM;60,591.00;15,392.75;2,614.75;12,778.00;0.00;45,198.25
Nov 17, 2015 4:00 AM;Nov 17, 2015 5:00 AM;62,216.00;15,328.25;2,570.75;12,757.50;0.00;46,887.75
Nov 17, 2015 5:00 AM;Nov 17, 2015 6:00 AM;65,497.00;15,495.25;2,507.00;12,988.25;0.00;50,001.75
Nov 17, 2015 6:00 AM;Nov 17, 2015 7:00 AM;73,986.00;15,593.25;2,469.50;13,123.25;0.50;58,392.75
Nov 17, 2015 7:00 AM;Nov 17, 2015 8:00 AM;77,013.00;15,897.25;2,476.50;13,389.25;31.50;61,115.75
Nov 17, 2015 8:00 AM;Nov 17, 2015 9:00 AM;80,913.00;16,523.25;2,524.00;13,662.50;336.75;64,389.75
Nov 17, 2015 9:00 AM;Nov 17, 2015 10:00 AM;81,362.00;17,543.00;2,598.75;14,000.50;943.75;63,819.00
Nov 17, 2015 10:00 AM;Nov 17, 2015 11:00 AM;83,441.00;18,898.25;2,647.25;14,627.25;1,623.75;64,542.75
Nov 17, 2015 11:00 AM;Nov 17, 2015 12:00 PM;84,804.00;20,374.00;2,628.75;15,583.50;2,161.75;64,430.00
Nov 17, 2015 12:00 PM;Nov 17, 2015 1:00 PM;84,903.00;20,871.75;2,250.25;16,360.75;2,260.75;64,031.25
Nov 17, 2015 1:00 PM;Nov 17, 2015 2:00 PM;84,123.00;20,778.00;2,264.25;16,617.75;1,896.00;63,345.00
Nov 17, 2015 2:00 PM;Nov 17, 2015 3:00 PM;82,335.00;20,241.75;2,339.75;16,715.00;1,187.00;62,093.25
Nov 17, 2015 3:00 PM;Nov 17, 2015 4:00 PM;80,886.00;19,741.50;2,395.75;16,896.25;449.50;61,144.50
Nov 17, 2015 4:00 PM;Nov 17, 2015 5:00 PM;81,811.00;19,881.25;2,407.00;17,417.50;56.75;61,929.75
Nov 17, 2015 5:00 PM;Nov 17, 2015 6:00 PM;83,836.00;20,912.25;2,434.25;18,478.00;0.00;62,923.75
Nov 17, 2015 6:00 PM;Nov 17, 2015 7:00 PM;84,595.00;22,153.75;2,494.25;19,659.50;0.00;62,441.25
Nov 17, 2015 7:00 PM;Nov 17, 2015 8:00 PM;84,409.00;23,249.50;2,599.00;20,650.50;0.00;61,159.50
Nov 17, 2015 8:00 PM;Nov 17, 2015 9:00 PM;81,367.00;24,455.50;2,735.25;21,720.25;0.00;56,911.50
Nov 17, 2015 9:00 PM;Nov 17, 2015 10:00 PM;77,225.00;25,891.00;2,806.75;23,084.25;0.00;51,334.00
Nov 17, 2015 10:00 PM;Nov 17, 2015 11:00 PM;74,973.00;27,763.75;2,799.75;24,964.00;0.00;47,209.25
Nov 17, 2015 11:00 PM;Nov 18, 2015 12:00 AM;71,938.00;30,008.75;2,739.25;27,269.50;0.00;41,929.25
Nov 18, 2015 12:00 AM;Nov 18, 2015 1:00 AM;72,893.00;34,450.00;2,788.25;31,661.75;0.00;38,443.00
Nov 18, 2015 1:00 AM;Nov 18, 2015 2:00 AM;70,608.00;39,319.75;2,864.50;36,455.25;0.00;31,288.25
Nov 18, 2015 2:00 AM;Nov 18, 2015 3:00 AM;69,414.00;39,506.25;2,885.50;36,620.75;0.00;29,907.75
Nov 18, 2015 3:00 AM;Nov 18, 2015 4:00 AM;69,627.00;39,527.75;2,902.75;36,625.00;0.00;30,099.25
Nov 18, 2015 4:00 AM;Nov 18, 2015 5:00 AM;71,676.00;39,071.75;2,583.75;36,488.00;0.00;32,604.25
Nov 18, 2015 5:00 AM;Nov 18, 2015 6:00 AM;75,533.00;38,990.00;2,682.75;36,307.25;0.00;36,543.00
Nov 18, 2015 6:00 AM;Nov 18, 2015 7:00 AM;80,395.00;38,817.75;2,764.75;36,052.75;0.25;41,577.25
Nov 18, 2015 7:00 AM;Nov 18, 2015 8:00 AM;84,739.00;38,569.25;2,813.25;35,683.75;72.25;46,169.75
Nov 18, 2015 8:00 AM;Nov 18, 2015 9:00 AM;87,357.00;39,046.75;2,844.50;35,137.75;1,064.50;48,310.25
Nov 18, 2015 9:00 AM;Nov 18, 2015 10:00 AM;89,360.00;40,199.00;2,859.25;34,501.00;2,838.75;49,161.00
Nov 18, 2015 10:00 AM;Nov 18, 2015 11:00 AM;90,396.00;41,278.50;2,869.00;33,812.25;4,597.25;49,117.50
Nov 18, 2015 11:00 AM;Nov 18, 2015 12:00 PM;90,737.00;41,780.00;2,877.25;33,049.75;5,853.00;48,957.00
Nov 18, 2015 12:00 PM;Nov 18, 2015 1:00 PM;90,157.00;41,394.75;2,803.00;32,108.00;6,483.75;48,762.25
Nov 18, 2015 1:00 PM;Nov 18, 2015 2:00 PM;87,774.00;39,340.75;2,822.25;30,578.50;5,940.00;48,433.25
Nov 18, 2015 2:00 PM;Nov 18, 2015 3:00 PM;84,734.00;35,410.50;2,840.50;28,387.50;4,182.50;49,323.50
Nov 18, 2015 3:00 PM;Nov 18, 2015 4:00 PM;81,483.00;30,499.50;2,861.75;25,862.00;1,775.75;50,983.50
Nov 18, 2015 4:00 PM;Nov 18, 2015 5:00 PM;80,233.00;26,616.25;2,717.00;23,671.75;227.50;53,616.75
Nov 18, 2015 5:00 PM;Nov 18, 2015 6:00 PM;81,804.00;25,722.50;2,753.50;22,969.00;0.00;56,081.50
Nov 18, 2015 6:00 PM;Nov 18, 2015 7:00 PM;82,091.00;26,252.00;2,764.00;23,488.00;0.00;55,839.00
Nov 18, 2015 7:00 PM;Nov 18, 2015 8:00 PM;82,301.00;27,791.50;2,767.00;25,024.50;0.00;54,509.50
Nov 18, 2015 8:00 PM;Nov 18, 2015 9:00 PM;79,800.00;29,861.75;2,791.00;27,070.75;0.00;49,938.25
Nov 18, 2015 9:00 PM;Nov 18, 2015 10:00 PM;77,092.00;31,754.50;2,765.25;28,989.25;0.00;45,337.50
Nov 18, 2015 10:00 PM;Nov 18, 2015 11:00 PM;75,576.00;33,496.50;2,760.50;30,736.00;0.00;42,079.50
Nov 18, 2015 11:00 PM;Nov 19, 2015 12:00 AM;73,731.00;34,733.00;2,805.00;31,928.00;0.00;38,998.00
Nov 19, 2015 12:00 AM;Nov 19, 2015 1:00 AM;70,989.00;36,205.25;2,840.75;33,364.50;0.00;34,783.75
Nov 19, 2015 1:00 AM;Nov 19, 2015 2:00 AM;69,110.00;36,402.25;2,862.00;33,540.25;0.00;32,707.75
Nov 19, 2015 2:00 AM;Nov 19, 2015 3:00 AM;68,458.00;36,440.00;2,867.50;33,572.50;0.00;32,018.00
Nov 19, 2015 3:00 AM;Nov 19, 2015 4:00 AM;68,482.00;36,374.50;2,857.75;33,516.75;0.00;32,107.50
Nov 19, 2015 4:00 AM;Nov 19, 2015 5:00 AM;70,395.00;36,043.50;2,696.50;33,347.00;0.00;34,351.50
Nov 19, 2015 5:00 AM;Nov 19, 2015 6:00 AM;73,823.00;36,078.00;2,692.75;33,385.25;0.00;37,745.00
Nov 19, 2015 6:00 AM;Nov 19, 2015 7:00 AM;79,693.00;35,997.00;2,674.75;33,322.25;0.00;43,696.00
Nov 19, 2015 7:00 AM;Nov 19, 2015 8:00 AM;83,543.00;36,115.25;2,679.75;33,373.50;62.00;47,427.75
Nov 19, 2015 8:00 AM;Nov 19, 2015 9:00 AM;86,683.00;37,274.25;2,769.50;33,464.00;1,040.75;49,408.75
Nov 19, 2015 9:00 AM;Nov 19, 2015 10:00 AM;89,012.00;39,360.75;2,856.00;33,626.50;2,878.25;49,651.25
Nov 19, 2015 10:00 AM;Nov 19, 2015 11:00 AM;91,529.00;41,270.50;2,896.00;33,799.25;4,575.25;50,258.50
Nov 19, 2015 11:00 AM;Nov 19, 2015 12:00 PM;91,885.00;42,039.50;2,897.50;33,742.25;5,399.75;49,845.50
Nov 19, 2015 12:00 PM;Nov 19, 2015 1:00 PM;91,207.00;40,987.75;2,452.50;33,525.75;5,009.50;50,219.25
Nov 19, 2015 1:00 PM;Nov 19, 2015 2:00 PM;88,606.00;39,198.25;2,561.50;32,853.00;3,783.75;49,407.75
Nov 19, 2015 2:00 PM;Nov 19, 2015 3:00 PM;85,460.00;36,709.25;2,619.25;31,853.75;2,236.25;48,750.75
Nov 19, 2015 3:00 PM;Nov 19, 2015 4:00 PM;83,296.00;33,990.75;2,783.00;30,382.50;825.25;49,305.25
Nov 19, 2015 4:00 PM;Nov 19, 2015 5:00 PM;82,089.00;31,719.50;2,820.00;28,811.75;87.75;50,369.50
Nov 19, 2015 5:00 PM;Nov 19, 2015 6:00 PM;84,069.00;30,532.25;2,843.25;27,689.00;0.00;53,536.75
Nov 19, 2015 6:00 PM;Nov 19, 2015 7:00 PM;83,465.00;29,687.50;2,858.00;26,829.50;0.00;53,777.50
Nov 19, 2015 7:00 PM;Nov 19, 2015 8:00 PM;81,902.00;28,478.75;2,866.50;25,612.25;0.00;53,423.25
Nov 19, 2015 8:00 PM;Nov 19, 2015 9:00 PM;78,216.00;26,896.25;2,870.75;24,025.50;0.00;51,319.75
Nov 19, 2015 9:00 PM;Nov 19, 2015 10:00 PM;75,354.00;25,277.25;2,871.00;22,406.25;0.00;50,076.75
Nov 19, 2015 10:00 PM;Nov 19, 2015 11:00 PM;71,031.00;24,160.75;2,874.00;21,286.75;0.00;46,870.25
Nov 19, 2015 11:00 PM;Nov 20, 2015 12:00 AM;68,345.00;23,382.25;2,818.50;20,563.75;0.00;44,962.75
Nov 20, 2015 12:00 AM;Nov 20, 2015 1:00 AM;66,515.00;21,915.25;2,708.25;19,207.00;0.00;44,599.75
Nov 20, 2015 1:00 AM;Nov 20, 2015 2:00 AM;64,510.00;22,091.25;2,680.75;19,410.50;0.00;42,418.75
Nov 20, 2015 2:00 AM;Nov 20, 2015 3:00 AM;63,960.00;22,084.25;2,666.75;19,417.50;0.00;41,875.75
Nov 20, 2015 3:00 AM;Nov 20, 2015 4:00 AM;63,789.00;21,971.50;2,651.75;19,319.75;0.00;41,817.50
Nov 20, 2015 4:00 AM;Nov 20, 2015 5:00 AM;64,961.00;21,657.50;2,644.25;19,013.25;0.00;43,303.50
Nov 20, 2015 5:00 AM;Nov 20, 2015 6:00 AM;66,549.00;21,149.75;2,629.25;18,520.50;0.00;45,399.25
Nov 20, 2015 6:00 AM;Nov 20, 2015 7:00 AM;72,790.00;20,470.75;2,528.25;17,942.50;0.00;52,319.25
Nov 20, 2015 7:00 AM;Nov 20, 2015 8:00 AM;78,106.00;19,630.75;2,292.75;17,320.75;17.25;58,475.25
Nov 20, 2015 8:00 AM;Nov 20, 2015 9:00 AM;79,818.00;19,215.50;2,166.50;16,630.50;418.50;60,602.50
Nov 20, 2015 9:00 AM;Nov 20, 2015 10:00 AM;81,331.00;19,356.25;2,028.25;15,999.00;1,329.00;61,974.75
Nov 20, 2015 10:00 AM;Nov 20, 2015 11:00 AM;82,085.00;19,623.00;1,886.25;15,506.75;2,230.00;62,462.00
Nov 20, 2015 11:00 AM;Nov 20, 2015 12:00 PM;83,420.00;19,483.50;1,721.75;15,068.00;2,693.75;63,936.50
Nov 20, 2015 12:00 PM;Nov 20, 2015 1:00 PM;82,591.00;18,663.75;1,610.75;14,501.50;2,551.50;63,927.25
Nov 20, 2015 1:00 PM;Nov 20, 2015 2:00 PM;80,810.00;16,925.25;1,278.75;13,655.75;1,990.75;63,884.75
Nov 20, 2015 2:00 PM;Nov 20, 2015 3:00 PM;77,970.00;14,818.75;1,176.00;12,462.50;1,180.25;63,151.25
Nov 20, 2015 3:00 PM;Nov 20, 2015 4:00 PM;75,982.00;12,804.50;1,039.25;11,364.00;401.25;63,177.50
Nov 20, 2015 4:00 PM;Nov 20, 2015 5:00 PM;75,914.00;11,505.25;854.75;10,619.25;31.25;64,408.75
Nov 20, 2015 5:00 PM;Nov 20, 2015 6:00 PM;78,243.00;11,329.00;803.50;10,525.50;0.00;66,914.00
Nov 20, 2015 6:00 PM;Nov 20, 2015 7:00 PM;79,273.00;11,541.50;775.50;10,766.00;0.00;67,731.50
Nov 20, 2015 7:00 PM;Nov 20, 2015 8:00 PM;78,984.00;11,763.25;732.50;11,030.75;0.00;67,220.75
Nov 20, 2015 8:00 PM;Nov 20, 2015 9:00 PM;76,137.00;11,908.00;706.25;11,201.75;0.00;64,229.00
Nov 20, 2015 9:00 PM;Nov 20, 2015 10:00 PM;72,379.00;11,624.50;677.50;10,947.00;0.00;60,754.50
Nov 20, 2015 10:00 PM;Nov 20, 2015 11:00 PM;70,059.00;11,650.75;674.50;10,976.25;0.00;58,408.25
Nov 20, 2015 11:00 PM;Nov 21, 2015 12:00 AM;66,032.00;11,540.00;771.75;10,768.25;0.00;54,492.00
Nov 21, 2015 12:00 AM;Nov 21, 2015 1:00 AM;62,168.00;11,013.25;834.00;10,179.25;0.00;51,154.75
Nov 21, 2015 1:00 AM;Nov 21, 2015 2:00 AM;59,318.00;10,865.75;901.75;9,964.00;0.00;48,452.25
Nov 21, 2015 2:00 AM;Nov 21, 2015 3:00 AM;57,342.00;10,709.25;980.50;9,728.75;0.00;46,632.75
Nov 21, 2015 3:00 AM;Nov 21, 2015 4:00 AM;56,294.00;10,470.75;1,044.25;9,426.50;0.00;45,823.25
Nov 21, 2015 4:00 AM;Nov 21, 2015 5:00 AM;56,276.00;10,231.50;1,144.50;9,087.00;0.00;46,044.50
Nov 21, 2015 5:00 AM;Nov 21, 2015 6:00 AM;57,426.00;10,282.75;1,307.00;8,975.75;0.00;47,143.25
Nov 21, 2015 6:00 AM;Nov 21, 2015 7:00 AM;60,014.00;10,443.75;1,565.75;8,878.00;0.00;49,570.25
Nov 21, 2015 7:00 AM;Nov 21, 2015 8:00 AM;61,867.00;10,664.75;1,816.50;8,799.25;49.00;51,202.25
Nov 21, 2015 8:00 AM;Nov 21, 2015 9:00 AM;65,988.00;11,893.50;2,127.00;8,757.75;1,008.75;54,094.50
Nov 21, 2015 9:00 AM;Nov 21, 2015 10:00 AM;70,738.00;14,109.25;2,400.00;8,758.00;2,951.25;56,628.75
Nov 21, 2015 10:00 AM;Nov 21, 2015 11:00 AM;73,178.00;15,722.50;2,436.50;8,590.25;4,695.75;57,455.50
Nov 21, 2015 11:00 AM;Nov 21, 2015 12:00 PM;74,758.00;16,401.25;2,353.75;8,376.50;5,671.00;58,356.75
Nov 21, 2015 12:00 PM;Nov 21, 2015 1:00 PM;74,109.00;15,760.75;2,305.50;7,918.25;5,537.00;58,348.25
Nov 21, 2015 1:00 PM;Nov 21, 2015 2:00 PM;72,194.00;14,133.25;2,275.75;7,355.00;4,502.50;58,060.75
Nov 21, 2015 2:00 PM;Nov 21, 2015 3:00 PM;68,351.00;12,152.75;2,282.25;7,036.75;2,833.75;56,198.25
Nov 21, 2015 3:00 PM;Nov 21, 2015 4:00 PM;65,929.00;10,332.75;2,252.00;6,901.25;1,179.50;55,596.25
Nov 21, 2015 4:00 PM;Nov 21, 2015 5:00 PM;66,106.00;9,399.75;2,203.50;7,031.50;164.75;56,706.25
Nov 21, 2015 5:00 PM;Nov 21, 2015 6:00 PM;69,180.00;9,575.75;2,130.50;7,445.25;0.00;59,604.25
Nov 21, 2015 6:00 PM;Nov 21, 2015 7:00 PM;70,818.00;9,868.25;2,085.50;7,782.75;0.00;60,949.75
Nov 21, 2015 7:00 PM;Nov 21, 2015 8:00 PM;71,759.00;10,352.00;2,025.25;8,326.75;0.00;61,407.00
Nov 21, 2015 8:00 PM;Nov 21, 2015 9:00 PM;66,759.00;10,630.25;1,918.75;8,711.50;0.00;56,128.75
Nov 21, 2015 9:00 PM;Nov 21, 2015 10:00 PM;63,464.00;10,706.75;1,787.75;8,919.00;0.00;52,757.25
Nov 21, 2015 10:00 PM;Nov 21, 2015 11:00 PM;62,356.00;10,987.50;1,748.75;9,238.75;0.00;51,368.50
Nov 21, 2015 11:00 PM;Nov 22, 2015 12:00 AM;61,975.00;11,440.50;1,894.25;9,546.25;0.00;50,534.50
Nov 22, 2015 12:00 AM;Nov 22, 2015 1:00 AM;56,921.00;10,704.25;1,921.00;8,783.25;0.00;46,216.75
Nov 22, 2015 1:00 AM;Nov 22, 2015 2:00 AM;55,953.00;10,057.50;2,037.00;8,020.50;0.00;45,895.50
Nov 22, 2015 2:00 AM;Nov 22, 2015 3:00 AM;54,433.00;10,510.25;2,115.75;8,394.50;0.00;43,922.75
Nov 22, 2015 3:00 AM;Nov 22, 2015 4:00 AM;54,276.00;10,864.00;2,123.00;8,741.00;0.00;43,412.00
Nov 22, 2015 4:00 AM;Nov 22, 2015 5:00 AM;54,348.00;11,279.75;2,284.25;8,995.50;0.00;43,068.25
Nov 22, 2015 5:00 AM;Nov 22, 2015 6:00 AM;54,988.00;11,441.00;2,262.00;9,179.00;0.00;43,547.00
Nov 22, 2015 6:00 AM;Nov 22, 2015 7:00 AM;54,958.00;11,509.00;2,234.75;9,274.25;0.00;43,449.00
Nov 22, 2015 7:00 AM;Nov 22, 2015 8:00 AM;57,096.00;11,753.75;2,313.50;9,411.50;28.75;45,342.25
Nov 22, 2015 8:00 AM;Nov 22, 2015 9:00 AM;59,327.00;12,966.25;2,399.75;9,666.50;900.00;46,360.75
Nov 22, 2015 9:00 AM;Nov 22, 2015 10:00 AM;64,617.00;15,686.75;2,455.25;10,193.00;3,038.50;48,930.25
Nov 22, 2015 10:00 AM;Nov 22, 2015 11:00 AM;69,096.00;18,715.25;2,463.00;11,164.25;5,088.00;50,380.75
Nov 22, 2015 11:00 AM;Nov 22, 2015 12:00 PM;72,657.00;21,129.50;2,471.00;12,305.00;6,353.50;51,527.50
Nov 22, 2015 12:00 PM;Nov 22, 2015 1:00 PM;73,002.00;22,385.25;2,340.00;13,415.50;6,629.75;50,616.75
Nov 22, 2015 1:00 PM;Nov 22, 2015 2:00 PM;71,933.00;22,263.25;2,377.50;14,158.25;5,727.50;49,669.75
Nov 22, 2015 2:00 PM;Nov 22, 2015 3:00 PM;68,310.00;20,789.00;2,448.00;14,417.75;3,923.25;47,521.00
Nov 22, 2015 3:00 PM;Nov 22, 2015 4:00 PM;65,149.00;18,704.50;2,451.50;14,658.00;1,595.00;46,444.50
Nov 22, 2015 4:00 PM;Nov 22, 2015 5:00 PM;65,929.00;17,621.50;2,517.50;14,932.75;171.25;48,307.50
Nov 22, 2015 5:00 PM;Nov 22, 2015 6:00 PM;68,226.00;17,535.25;2,594.50;14,940.50;0.25;50,690.75
Nov 22, 2015 6:00 PM;Nov 22, 2015 7:00 PM;69,605.00;17,649.00;2,653.00;14,996.00;0.00;51,956.00
Nov 22, 2015 7:00 PM;Nov 22, 2015 8:00 PM;69,123.00;17,372.00;2,658.25;14,713.75;0.00;51,751.00
Nov 22, 2015 8:00 PM;Nov 22, 2015 9:00 PM;68,095.00;16,689.00;2,636.50;14,052.50;0.00;51,406.00
Nov 22, 2015 9:00 PM;Nov 22, 2015 10:00 PM;66,435.00;15,916.50;2,603.25;13,313.25;0.00;50,518.50
Nov 22, 2015 10:00 PM;Nov 22, 2015 11:00 PM;66,266.00;15,062.50;2,502.75;12,559.75;0.00;51,203.50
Nov 22, 2015 11:00 PM;Nov 23, 2015 12:00 AM;63,312.00;13,917.50;2,230.75;11,686.75;0.00;49,394.50
Nov 23, 2015 12:00 AM;Nov 23, 2015 1:00 AM;60,205.00;12,137.00;1,839.75;10,297.25;0.00;48,068.00
Nov 23, 2015 1:00 AM;Nov 23, 2015 2:00 AM;58,350.00;10,294.25;1,569.25;8,725.00;0.00;48,055.75
Nov 23, 2015 2:00 AM;Nov 23, 2015 3:00 AM;57,385.00;9,421.25;1,351.00;8,070.25;0.00;47,963.75
Nov 23, 2015 3:00 AM;Nov 23, 2015 4:00 AM;58,184.00;8,637.50;1,140.50;7,497.00;0.00;49,546.50
Nov 23, 2015 4:00 AM;Nov 23, 2015 5:00 AM;59,573.00;7,709.25;907.25;6,802.00;0.00;51,863.75
Nov 23, 2015 5:00 AM;Nov 23, 2015 6:00 AM;62,023.00;6,636.25;630.75;6,005.50;0.00;55,386.75
Nov 23, 2015 6:00 AM;Nov 23, 2015 7:00 AM;68,846.00;5,641.50;460.25;5,181.25;0.00;63,204.50
Nov 23, 2015 7:00 AM;Nov 23, 2015 8:00 AM;73,689.00;4,695.25;334.50;4,341.25;19.50;68,993.75
Nov 23, 2015 8:00 AM;Nov 23, 2015 9:00 AM;78,028.00;4,542.50;262.25;3,609.25;671.00;73,485.50
Nov 23, 2015 9:00 AM;Nov 23, 2015 10:00 AM;80,842.00;6,208.00;214.50;2,944.00;3,049.50;74,634.00
Nov 23, 2015 10:00 AM;Nov 23, 2015 11:00 AM;82,762.00;8,419.00;206.25;2,469.00;5,743.75;74,343.00
Nov 23, 2015 11:00 AM;Nov 23, 2015 12:00 PM;84,407.00;10,034.50;264.00;2,252.00;7,518.50;74,372.50
Nov 23, 2015 12:00 PM;Nov 23, 2015 1:00 PM;84,858.00;10,757.50;472.25;2,279.50;8,005.75;74,100.50
Nov 23, 2015 1:00 PM;Nov 23, 2015 2:00 PM;82,922.00;10,157.50;690.75;2,389.25;7,077.50;72,764.50
Nov 23, 2015 2:00 PM;Nov 23, 2015 3:00 PM;79,769.00;8,480.00;964.00;2,670.50;4,845.50;71,289.00
Nov 23, 2015 3:00 PM;Nov 23, 2015 4:00 PM;76,260.00;6,583.50;1,389.75;3,185.50;2,008.25;69,676.50
Nov 23, 2015 4:00 PM;Nov 23, 2015 5:00 PM;76,473.00;5,683.50;1,549.00;3,886.75;247.75;70,789.50
Nov 23, 2015 5:00 PM;Nov 23, 2015 6:00 PM;79,837.00;6,240.50;1,630.75;4,609.00;0.75;73,596.50
Nov 23, 2015 6:00 PM;Nov 23, 2015 7:00 PM;79,337.00;6,973.25;1,714.00;5,259.25;0.00;72,363.75
Nov 23, 2015 7:00 PM;Nov 23, 2015 8:00 PM;78,084.00;7,734.50;1,851.75;5,882.75;0.00;70,349.50
Nov 23, 2015 8:00 PM;Nov 23, 2015 9:00 PM;74,070.00;8,467.75;2,014.50;6,453.25;0.00;65,602.25
Nov 23, 2015 9:00 PM;Nov 23, 2015 10:00 PM;71,494.00;9,119.25;2,147.75;6,971.50;0.00;62,374.75
Nov 23, 2015 10:00 PM;Nov 23, 2015 11:00 PM;68,553.00;9,792.25;2,257.75;7,534.50;0.00;58,760.75
Nov 23, 2015 11:00 PM;Nov 24, 2015 12:00 AM;65,241.00;10,394.00;2,339.25;8,054.75;0.00;54,847.00
Nov 24, 2015 12:00 AM;Nov 24, 2015 1:00 AM;64,049.00;12,051.00;2,585.00;9,466.00;0.00;51,998.00
Nov 24, 2015 1:00 AM;Nov 24, 2015 2:00 AM;62,046.00;13,930.50;2,620.50;11,310.00;0.00;48,115.50
Nov 24, 2015 2:00 AM;Nov 24, 2015 3:00 AM;61,138.00;14,584.50;2,624.50;11,960.00;0.00;46,553.50
Nov 24, 2015 3:00 AM;Nov 24, 2015 4:00 AM;61,126.00;15,177.00;2,629.50;12,547.50;0.00;45,949.00
